x	y	lat	lon	sand	clay	color	fractional d.coverage of grid by vegetation class (Must/Should Add to 1.0)
		(deg)	(deg)	(%)	(%)	index	1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18	
   1   1   52.210 -106.091 0.16 0.265   2  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
   1   2   52.210 -106.091 0.16 0.265   2  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
   2   1   52.210 -106.091 0.16 0.265   2  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
   2   2   52.210 -106.091 0.16 0.265   2  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
